1025_3x1122_3,0,0,0,946,0,0,0,0,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,423,982,1072,0,0,17179,3309,3326,60452,61211,12139,12964,173,246,214221,211329,719,2979,2770,750,1002,28481,30560,0,0,1496,1523,4380,4427,8343,8508,5002,4971,8,24,0,0,0,0,84,0,4685,2290,3386,0,954,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4403,5566,4352,4309,2684,1860,7337,9404,3542,4367,0,0,5696,5568,4538,5648,1684,1448,1454,2032,3463,3887,12254,9024,2834,3922,0,18,11392,9918,0,0,16953,16679,8320,9392,3628,4044,6425,7475,2954,4086,27063,26611,5913,6814,5697,7304,1023,545,4478,4081,10726,7743,20019,21242,3934,3423,0,0,4865,5232,2658,3892,1002,2229,4124,4120,14786,14068,4037,4051,2940,2678,3982,2026,13754,15835,4311,3707,3063,2829,18840,16236,2533,1856,1691,1979,0,0,16090,16595,7035,7149,12186,11379,5769,4915,15080,15804,9536,11728,9246,10198,2905,3527,1756,1891
1025_3x1125_3,0,0,0,946,0,0,0,0,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,423,982,1072,0,0,17179,3309,3326,60452,61211,12139,12964,173,246,214221,211329,719,2979,2770,750,1002,28481,30560,0,0,1496,1523,4380,4427,8343,8508,5002,4971,8,24,0,0,0,0,84,0,4685,2290,3386,0,954,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4403,5566,4352,4309,2684,1860,7337,9404,3542,4367,0,0,5696,5568,4538,5648,1684,1448,1454,2032,3463,3887,12254,9024,2834,3922,0,18,11392,9918,0,0,16953,16679,8320,9392,3628,4044,6425,7475,2954,4086,27063,26611,5913,6814,5697,7304,1023,545,4478,4081,10726,7743,20019,21242,3934,3423,0,0,4865,5232,2658,3892,1002,2229,4124,4120,14786,14068,4037,4051,2940,2678,3982,2026,13754,15835,4311,3707,3063,2829,18840,16236,2533,1856,1691,1979,0,0,16090,16595,7035,7149,12186,11379,5769,4915,15080,15804,9536,11728,9246,10198,2905,3527,1756,1891
1025_3x1128_3,0,0,0,946,0,0,0,0,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,423,982,1072,0,0,17179,3309,3326,60452,61211,12139,12964,173,246,214221,211329,719,2979,2770,750,1002,28481,30560,0,0,1496,1523,4380,4427,8343,8508,5002,4971,8,24,0,0,0,0,84,0,4685,2290,3386,0,954,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4403,5566,4352,4309,2684,1860,7337,9404,3542,4367,0,0,5696,5568,4538,5648,1684,1448,1454,2032,3463,3887,12254,9024,2834,3922,0,18,11392,9918,0,0,16953,16679,8320,9392,3628,4044,6425,7475,2954,4086,27063,26611,5913,6814,5697,7304,1023,545,4478,4081,10726,7743,20019,21242,3934,3423,0,0,4865,5232,2658,3892,1002,2229,4124,4120,14786,14068,4037,4051,2940,2678,3982,2026,13754,15835,4311,3707,3063,2829,18840,16236,2533,1856,1691,1979,0,0,16090,16595,7035,7149,12186,11379,5769,4915,15080,15804,9536,11728,9246,10198,2905,3527,1756,1891
1025_3x1000_3,0,0,0,946,0,0,0,0,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,423,982,1072,0,0,17179,3309,3326,60452,61211,12139,12964,173,246,214221,211329,719,2979,2770,750,1002,28481,30560,0,0,1496,1523,4380,4427,8343,8508,5002,4971,8,24,0,0,0,0,84,0,4685,2290,3386,0,954,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4403,5566,4352,4309,2684,1860,7337,9404,3542,4367,0,0,5696,5568,4538,5648,1684,1448,1454,2032,3463,3887,12254,9024,2834,3922,0,18,11392,9918,0,0,16953,16679,8320,9392,3628,4044,6425,7475,2954,4086,27063,26611,5913,6814,5697,7304,1023,545,4478,4081,10726,7743,20019,21242,3934,3423,0,0,4865,5232,2658,3892,1002,2229,4124,4120,14786,14068,4037,4051,2940,2678,3982,2026,13754,15835,4311,3707,3063,2829,18840,16236,2533,1856,1691,1979,0,0,16090,16595,7035,7149,12186,11379,5769,4915,15080,15804,9536,11728,9246,10198,2905,3527,1756,1891
1025_3x1001_3,0,0,0,946,0,0,0,0,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,423,982,1072,0,0,17179,3309,3326,60452,61211,12139,12964,173,246,214221,211329,719,2979,2770,750,1002,28481,30560,0,0,1496,1523,4380,4427,8343,8508,5002,4971,8,24,0,0,0,0,84,0,4685,2290,3386,0,954,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4403,5566,4352,4309,2684,1860,7337,9404,3542,4367,0,0,5696,5568,4538,5648,1684,1448,1454,2032,3463,3887,12254,9024,2834,3922,0,18,11392,9918,0,0,16953,16679,8320,9392,3628,4044,6425,7475,2954,4086,27063,26611,5913,6814,5697,7304,1023,545,4478,4081,10726,7743,20019,21242,3934,3423,0,0,4865,5232,2658,3892,1002,2229,4124,4120,14786,14068,4037,4051,2940,2678,3982,2026,13754,15835,4311,3707,3063,2829,18840,16236,2533,1856,1691,1979,0,0,16090,16595,7035,7149,12186,11379,5769,4915,15080,15804,9536,11728,9246,10198,2905,3527,1756,1891
1025_3x1002_3,0,0,0,946,0,0,0,0,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,423,982,1072,0,0,17179,3309,3326,60452,61211,12139,12964,173,246,214221,211329,719,2979,2770,750,1002,28481,30560,0,0,1496,1523,4380,4427,8343,8508,5002,4971,8,24,0,0,0,0,84,0,4685,2290,3386,0,954,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4403,5566,4352,4309,2684,1860,7337,9404,3542,4367,0,0,5696,5568,4538,5648,1684,1448,1454,2032,3463,3887,12254,9024,2834,3922,0,18,11392,9918,0,0,16953,16679,8320,9392,3628,4044,6425,7475,2954,4086,27063,26611,5913,6814,5697,7304,1023,545,4478,4081,10726,7743,20019,21242,3934,3423,0,0,4865,5232,2658,3892,1002,2229,4124,4120,14786,14068,4037,4051,2940,2678,3982,2026,13754,15835,4311,3707,3063,2829,18840,16236,2533,1856,1691,1979,0,0,16090,16595,7035,7149,12186,11379,5769,4915,15080,15804,9536,11728,9246,10198,2905,3527,1756,1891
1025_3x1006_3,0,0,0,946,0,0,0,0,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,423,982,1072,0,0,17179,3309,3326,60452,61211,12139,12964,173,246,214221,211329,719,2979,2770,750,1002,28481,30560,0,0,1496,1523,4380,4427,8343,8508,5002,4971,8,24,0,0,0,0,84,0,4685,2290,3386,0,954,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4403,5566,4352,4309,2684,1860,7337,9404,3542,4367,0,0,5696,5568,4538,5648,1684,1448,1454,2032,3463,3887,12254,9024,2834,3922,0,18,11392,9918,0,0,16953,16679,8320,9392,3628,4044,6425,7475,2954,4086,27063,26611,5913,6814,5697,7304,1023,545,4478,4081,10726,7743,20019,21242,3934,3423,0,0,4865,5232,2658,3892,1002,2229,4124,4120,14786,14068,4037,4051,2940,2678,3982,2026,13754,15835,4311,3707,3063,2829,18840,16236,2533,1856,1691,1979,0,0,16090,16595,7035,7149,12186,11379,5769,4915,15080,15804,9536,11728,9246,10198,2905,3527,1756,1891
1025_3x1007_3,0,0,0,946,0,0,0,0,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,423,982,1072,0,0,17179,3309,3326,60452,61211,12139,12964,173,246,214221,211329,719,2979,2770,750,1002,28481,30560,0,0,1496,1523,4380,4427,8343,8508,5002,4971,8,24,0,0,0,0,84,0,4685,2290,3386,0,954,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4403,5566,4352,4309,2684,1860,7337,9404,3542,4367,0,0,5696,5568,4538,5648,1684,1448,1454,2032,3463,3887,12254,9024,2834,3922,0,18,11392,9918,0,0,16953,16679,8320,9392,3628,4044,6425,7475,2954,4086,27063,26611,5913,6814,5697,7304,1023,545,4478,4081,10726,7743,20019,21242,3934,3423,0,0,4865,5232,2658,3892,1002,2229,4124,4120,14786,14068,4037,4051,2940,2678,3982,2026,13754,15835,4311,3707,3063,2829,18840,16236,2533,1856,1691,1979,0,0,16090,16595,7035,7149,12186,11379,5769,4915,15080,15804,9536,11728,9246,10198,2905,3527,1756,1891
1025_3x1008_3,0,0,0,946,0,0,0,0,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,423,982,1072,0,0,17179,3309,3326,60452,61211,12139,12964,173,246,214221,211329,719,2979,2770,750,1002,28481,30560,0,0,1496,1523,4380,4427,8343,8508,5002,4971,8,24,0,0,0,0,84,0,4685,2290,3386,0,954,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4403,5566,4352,4309,2684,1860,7337,9404,3542,4367,0,0,5696,5568,4538,5648,1684,1448,1454,2032,3463,3887,12254,9024,2834,3922,0,18,11392,9918,0,0,16953,16679,8320,9392,3628,4044,6425,7475,2954,4086,27063,26611,5913,6814,5697,7304,1023,545,4478,4081,10726,7743,20019,21242,3934,3423,0,0,4865,5232,2658,3892,1002,2229,4124,4120,14786,14068,4037,4051,2940,2678,3982,2026,13754,15835,4311,3707,3063,2829,18840,16236,2533,1856,1691,1979,0,0,16090,16595,7035,7149,12186,11379,5769,4915,15080,15804,9536,11728,9246,10198,2905,3527,1756,1891
1025_3x1009_3,0,0,0,946,0,0,0,0,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,423,982,1072,0,0,17179,3309,3326,60452,61211,12139,12964,173,246,214221,211329,719,2979,2770,750,1002,28481,30560,0,0,1496,1523,4380,4427,8343,8508,5002,4971,8,24,0,0,0,0,84,0,4685,2290,3386,0,954,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4403,5566,4352,4309,2684,1860,7337,9404,3542,4367,0,0,5696,5568,4538,5648,1684,1448,1454,2032,3463,3887,12254,9024,2834,3922,0,18,11392,9918,0,0,16953,16679,8320,9392,3628,4044,6425,7475,2954,4086,27063,26611,5913,6814,5697,7304,1023,545,4478,4081,10726,7743,20019,21242,3934,3423,0,0,4865,5232,2658,3892,1002,2229,4124,4120,14786,14068,4037,4051,2940,2678,3982,2026,13754,15835,4311,3707,3063,2829,18840,16236,2533,1856,1691,1979,0,0,16090,16595,7035,7149,12186,11379,5769,4915,15080,15804,9536,11728,9246,10198,2905,3527,1756,1891
1025_3x1010_3,0,0,0,946,0,0,0,0,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,423,982,1072,0,0,17179,3309,3326,60452,61211,12139,12964,173,246,214221,211329,719,2979,2770,750,1002,28481,30560,0,0,1496,1523,4380,4427,8343,8508,5002,4971,8,24,0,0,0,0,84,0,4685,2290,3386,0,954,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4403,5566,4352,4309,2684,1860,7337,9404,3542,4367,0,0,5696,5568,4538,5648,1684,1448,1454,2032,3463,3887,12254,9024,2834,3922,0,18,11392,9918,0,0,16953,16679,8320,9392,3628,4044,6425,7475,2954,4086,27063,26611,5913,6814,5697,7304,1023,545,4478,4081,10726,7743,20019,21242,3934,3423,0,0,4865,5232,2658,3892,1002,2229,4124,4120,14786,14068,4037,4051,2940,2678,3982,2026,13754,15835,4311,3707,3063,2829,18840,16236,2533,1856,1691,1979,0,0,16090,16595,7035,7149,12186,11379,5769,4915,15080,15804,9536,11728,9246,10198,2905,3527,1756,1891
1025_3x1011_3,0,0,0,946,0,0,0,0,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,423,982,1072,0,0,17179,3309,3326,60452,61211,12139,12964,173,246,214221,211329,719,2979,2770,750,1002,28481,30560,0,0,1496,1523,4380,4427,8343,8508,5002,4971,8,24,0,0,0,0,84,0,4685,2290,3386,0,954,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4403,5566,4352,4309,2684,1860,7337,9404,3542,4367,0,0,5696,5568,4538,5648,1684,1448,1454,2032,3463,3887,12254,9024,2834,3922,0,18,11392,9918,0,0,16953,16679,8320,9392,3628,4044,6425,7475,2954,4086,27063,26611,5913,6814,5697,7304,1023,545,4478,4081,10726,7743,20019,21242,3934,3423,0,0,4865,5232,2658,3892,1002,2229,4124,4120,14786,14068,4037,4051,2940,2678,3982,2026,13754,15835,4311,3707,3063,2829,18840,16236,2533,1856,1691,1979,0,0,16090,16595,7035,7149,12186,11379,5769,4915,15080,15804,9536,11728,9246,10198,2905,3527,1756,1891
1025_3x1012_3,0,0,0,946,0,0,0,0,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,423,982,1072,0,0,17179,3309,3326,60452,61211,12139,12964,173,246,214221,211329,719,2979,2770,750,1002,28481,30560,0,0,1496,1523,4380,4427,8343,8508,5002,4971,8,24,0,0,0,0,84,0,4685,2290,3386,0,954,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4403,5566,4352,4309,2684,1860,7337,9404,3542,4367,0,0,5696,5568,4538,5648,1684,1448,1454,2032,3463,3887,12254,9024,2834,3922,0,18,11392,9918,0,0,16953,16679,8320,9392,3628,4044,6425,7475,2954,4086,27063,26611,5913,6814,5697,7304,1023,545,4478,4081,10726,7743,20019,21242,3934,3423,0,0,4865,5232,2658,3892,1002,2229,4124,4120,14786,14068,4037,4051,2940,2678,3982,2026,13754,15835,4311,3707,3063,2829,18840,16236,2533,1856,1691,1979,0,0,16090,16595,7035,7149,12186,11379,5769,4915,15080,15804,9536,11728,9246,10198,2905,3527,1756,1891
1025_3x1013_3,0,0,0,946,0,0,0,0,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,423,982,1072,0,0,17179,3309,3326,60452,61211,12139,12964,173,246,214221,211329,719,2979,2770,750,1002,28481,30560,0,0,1496,1523,4380,4427,8343,8508,5002,4971,8,24,0,0,0,0,84,0,4685,2290,3386,0,954,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4403,5566,4352,4309,2684,1860,7337,9404,3542,4367,0,0,5696,5568,4538,5648,1684,1448,1454,2032,3463,3887,12254,9024,2834,3922,0,18,11392,9918,0,0,16953,16679,8320,9392,3628,4044,6425,7475,2954,4086,27063,26611,5913,6814,5697,7304,1023,545,4478,4081,10726,7743,20019,21242,3934,3423,0,0,4865,5232,2658,3892,1002,2229,4124,4120,14786,14068,4037,4051,2940,2678,3982,2026,13754,15835,4311,3707,3063,2829,18840,16236,2533,1856,1691,1979,0,0,16090,16595,7035,7149,12186,11379,5769,4915,15080,15804,9536,11728,9246,10198,2905,3527,1756,1891
1025_3x1014_3,0,0,0,946,0,0,0,0,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,423,982,1072,0,0,17179,3309,3326,60452,61211,12139,12964,173,246,214221,211329,719,2979,2770,750,1002,28481,30560,0,0,1496,1523,4380,4427,8343,8508,5002,4971,8,24,0,0,0,0,84,0,4685,2290,3386,0,954,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4403,5566,4352,4309,2684,1860,7337,9404,3542,4367,0,0,5696,5568,4538,5648,1684,1448,1454,2032,3463,3887,12254,9024,2834,3922,0,18,11392,9918,0,0,16953,16679,8320,9392,3628,4044,6425,7475,2954,4086,27063,26611,5913,6814,5697,7304,1023,545,4478,4081,10726,7743,20019,21242,3934,3423,0,0,4865,5232,2658,3892,1002,2229,4124,4120,14786,14068,4037,4051,2940,2678,3982,2026,13754,15835,4311,3707,3063,2829,18840,16236,2533,1856,1691,1979,0,0,16090,16595,7035,7149,12186,11379,5769,4915,15080,15804,9536,11728,9246,10198,2905,3527,1756,1891
1025_3x1015_3,0,0,0,946,0,0,0,0,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,423,982,1072,0,0,17179,3309,3326,60452,61211,12139,12964,173,246,214221,211329,719,2979,2770,750,1002,28481,30560,0,0,1496,1523,4380,4427,8343,8508,5002,4971,8,24,0,0,0,0,84,0,4685,2290,3386,0,954,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4403,5566,4352,4309,2684,1860,7337,9404,3542,4367,0,0,5696,5568,4538,5648,1684,1448,1454,2032,3463,3887,12254,9024,2834,3922,0,18,11392,9918,0,0,16953,16679,8320,9392,3628,4044,6425,7475,2954,4086,27063,26611,5913,6814,5697,7304,1023,545,4478,4081,10726,7743,20019,21242,3934,3423,0,0,4865,5232,2658,3892,1002,2229,4124,4120,14786,14068,4037,4051,2940,2678,3982,2026,13754,15835,4311,3707,3063,2829,18840,16236,2533,1856,1691,1979,0,0,16090,16595,7035,7149,12186,11379,5769,4915,15080,15804,9536,11728,9246,10198,2905,3527,1756,1891
1025_3x1017_3,0,0,0,946,0,0,0,0,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,423,982,1072,0,0,17179,3309,3326,60452,61211,12139,12964,173,246,214221,211329,719,2979,2770,750,1002,28481,30560,0,0,1496,1523,4380,4427,8343,8508,5002,4971,8,24,0,0,0,0,84,0,4685,2290,3386,0,954,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4403,5566,4352,4309,2684,1860,7337,9404,3542,4367,0,0,5696,5568,4538,5648,1684,1448,1454,2032,3463,3887,12254,9024,2834,3922,0,18,11392,9918,0,0,16953,16679,8320,9392,3628,4044,6425,7475,2954,4086,27063,26611,5913,6814,5697,7304,1023,545,4478,4081,10726,7743,20019,21242,3934,3423,0,0,4865,5232,2658,3892,1002,2229,4124,4120,14786,14068,4037,4051,2940,2678,3982,2026,13754,15835,4311,3707,3063,2829,18840,16236,2533,1856,1691,1979,0,0,16090,16595,7035,7149,12186,11379,5769,4915,15080,15804,9536,11728,9246,10198,2905,3527,1756,1891
1025_3x1036_3,0,0,0,946,0,0,0,0,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,423,982,1072,0,0,17179,3309,3326,60452,61211,12139,12964,173,246,214221,211329,719,2979,2770,750,1002,28481,30560,0,0,1496,1523,4380,4427,8343,8508,5002,4971,8,24,0,0,0,0,84,0,4685,2290,3386,0,954,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4403,5566,4352,4309,2684,1860,7337,9404,3542,4367,0,0,5696,5568,4538,5648,1684,1448,1454,2032,3463,3887,12254,9024,2834,3922,0,18,11392,9918,0,0,16953,16679,8320,9392,3628,4044,6425,7475,2954,4086,27063,26611,5913,6814,5697,7304,1023,545,4478,4081,10726,7743,20019,21242,3934,3423,0,0,4865,5232,2658,3892,1002,2229,4124,4120,14786,14068,4037,4051,2940,2678,3982,2026,13754,15835,4311,3707,3063,2829,18840,16236,2533,1856,1691,1979,0,0,16090,16595,7035,7149,12186,11379,5769,4915,15080,15804,9536,11728,9246,10198,2905,3527,1756,1891
1038_3x1003_3,0,0,0,358,0,0,0,0,0,0,1253,0,0,0,0,0,0,0,0,0,0,0,497,0,0,0,0,0,0,544,694,727,0,0,16608,3089,2949,47883,47684,13237,13810,94,109,190028,190667,953,3611,3289,339,206,5453,6984,0,0,1726,1657,3959,4099,7392,7581,5034,5201,28,10,0,0,0,0,82,0,4390,1870,1933,0,691,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4392,4090,3979,3274,2249,1416,9151,10111,4004,3292,0,0,4862,5265,3965,4663,1670,1836,2239,2457,3474,6016,5774,6780,2766,2265,0,0,5013,4197,0,0,14738,11379,5558,6141,2482,2415,4502,4734,1887,1906,16768,16801,7504,7556,4025,3545,1101,1431,3377,1527,8393,8059,14490,17977,2763,2629,0,0,3622,3652,3975,4079,1279,1899,2866,2710,11725,13235,4503,4773,1389,1775,1400,1783,12627,11211,3309,2482,3260,3354,13973,11430,1407,1575,556,768,0,0,14090,14456,4466,7232,12308,8245,2493,3190,7542,9614,7116,7357,7170,7658,2835,3774,1221,965
1038_3x1004_3,0,0,0,358,0,0,0,0,0,0,1253,0,0,0,0,0,0,0,0,0,0,0,497,0,0,0,0,0,0,544,694,727,0,0,16608,3089,2949,47883,47684,13237,13810,94,109,190028,190667,953,3611,3289,339,206,5453,6984,0,0,1726,1657,3959,4099,7392,7581,5034,5201,28,10,0,0,0,0,82,0,4390,1870,1933,0,691,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4392,4090,3979,3274,2249,1416,9151,10111,4004,3292,0,0,4862,5265,3965,4663,1670,1836,2239,2457,3474,6016,5774,6780,2766,2265,0,0,5013,4197,0,0,14738,11379,5558,6141,2482,2415,4502,4734,1887,1906,16768,16801,7504,7556,4025,3545,1101,1431,3377,1527,8393,8059,14490,17977,2763,2629,0,0,3622,3652,3975,4079,1279,1899,2866,2710,11725,13235,4503,4773,1389,1775,1400,1783,12627,11211,3309,2482,3260,3354,13973,11430,1407,1575,556,768,0,0,14090,14456,4466,7232,12308,8245,2493,3190,7542,9614,7116,7357,7170,7658,2835,3774,1221,965
1038_3x1005_3,0,0,0,358,0,0,0,0,0,0,1253,0,0,0,0,0,0,0,0,0,0,0,497,0,0,0,0,0,0,544,694,727,0,0,16608,3089,2949,47883,47684,13237,13810,94,109,190028,190667,953,3611,3289,339,206,5453,6984,0,0,1726,1657,3959,4099,7392,7581,5034,5201,28,10,0,0,0,0,82,0,4390,1870,1933,0,691,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4392,4090,3979,3274,2249,1416,9151,10111,4004,3292,0,0,4862,5265,3965,4663,1670,1836,2239,2457,3474,6016,5774,6780,2766,2265,0,0,5013,4197,0,0,14738,11379,5558,6141,2482,2415,4502,4734,1887,1906,16768,16801,7504,7556,4025,3545,1101,1431,3377,1527,8393,8059,14490,17977,2763,2629,0,0,3622,3652,3975,4079,1279,1899,2866,2710,11725,13235,4503,4773,1389,1775,1400,1783,12627,11211,3309,2482,3260,3354,13973,11430,1407,1575,556,768,0,0,14090,14456,4466,7232,12308,8245,2493,3190,7542,9614,7116,7357,7170,7658,2835,3774,1221,965
1038_3x1018_3,0,0,0,358,0,0,0,0,0,0,1253,0,0,0,0,0,0,0,0,0,0,0,497,0,0,0,0,0,0,544,694,727,0,0,16608,3089,2949,47883,47684,13237,13810,94,109,190028,190667,953,3611,3289,339,206,5453,6984,0,0,1726,1657,3959,4099,7392,7581,5034,5201,28,10,0,0,0,0,82,0,4390,1870,1933,0,691,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4392,4090,3979,3274,2249,1416,9151,10111,4004,3292,0,0,4862,5265,3965,4663,1670,1836,2239,2457,3474,6016,5774,6780,2766,2265,0,0,5013,4197,0,0,14738,11379,5558,6141,2482,2415,4502,4734,1887,1906,16768,16801,7504,7556,4025,3545,1101,1431,3377,1527,8393,8059,14490,17977,2763,2629,0,0,3622,3652,3975,4079,1279,1899,2866,2710,11725,13235,4503,4773,1389,1775,1400,1783,12627,11211,3309,2482,3260,3354,13973,11430,1407,1575,556,768,0,0,14090,14456,4466,7232,12308,8245,2493,3190,7542,9614,7116,7357,7170,7658,2835,3774,1221,965
1038_3x1019_3,0,0,0,358,0,0,0,0,0,0,1253,0,0,0,0,0,0,0,0,0,0,0,497,0,0,0,0,0,0,544,694,727,0,0,16608,3089,2949,47883,47684,13237,13810,94,109,190028,190667,953,3611,3289,339,206,5453,6984,0,0,1726,1657,3959,4099,7392,7581,5034,5201,28,10,0,0,0,0,82,0,4390,1870,1933,0,691,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4392,4090,3979,3274,2249,1416,9151,10111,4004,3292,0,0,4862,5265,3965,4663,1670,1836,2239,2457,3474,6016,5774,6780,2766,2265,0,0,5013,4197,0,0,14738,11379,5558,6141,2482,2415,4502,4734,1887,1906,16768,16801,7504,7556,4025,3545,1101,1431,3377,1527,8393,8059,14490,17977,2763,2629,0,0,3622,3652,3975,4079,1279,1899,2866,2710,11725,13235,4503,4773,1389,1775,1400,1783,12627,11211,3309,2482,3260,3354,13973,11430,1407,1575,556,768,0,0,14090,14456,4466,7232,12308,8245,2493,3190,7542,9614,7116,7357,7170,7658,2835,3774,1221,965
1038_3x1023_3,0,0,0,358,0,0,0,0,0,0,1253,0,0,0,0,0,0,0,0,0,0,0,497,0,0,0,0,0,0,544,694,727,0,0,16608,3089,2949,47883,47684,13237,13810,94,109,190028,190667,953,3611,3289,339,206,5453,6984,0,0,1726,1657,3959,4099,7392,7581,5034,5201,28,10,0,0,0,0,82,0,4390,1870,1933,0,691,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4392,4090,3979,3274,2249,1416,9151,10111,4004,3292,0,0,4862,5265,3965,4663,1670,1836,2239,2457,3474,6016,5774,6780,2766,2265,0,0,5013,4197,0,0,14738,11379,5558,6141,2482,2415,4502,4734,1887,1906,16768,16801,7504,7556,4025,3545,1101,1431,3377,1527,8393,8059,14490,17977,2763,2629,0,0,3622,3652,3975,4079,1279,1899,2866,2710,11725,13235,4503,4773,1389,1775,1400,1783,12627,11211,3309,2482,3260,3354,13973,11430,1407,1575,556,768,0,0,14090,14456,4466,7232,12308,8245,2493,3190,7542,9614,7116,7357,7170,7658,2835,3774,1221,965
1038_3x1024_3,0,0,0,358,0,0,0,0,0,0,1253,0,0,0,0,0,0,0,0,0,0,0,497,0,0,0,0,0,0,544,694,727,0,0,16608,3089,2949,47883,47684,13237,13810,94,109,190028,190667,953,3611,3289,339,206,5453,6984,0,0,1726,1657,3959,4099,7392,7581,5034,5201,28,10,0,0,0,0,82,0,4390,1870,1933,0,691,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4392,4090,3979,3274,2249,1416,9151,10111,4004,3292,0,0,4862,5265,3965,4663,1670,1836,2239,2457,3474,6016,5774,6780,2766,2265,0,0,5013,4197,0,0,14738,11379,5558,6141,2482,2415,4502,4734,1887,1906,16768,16801,7504,7556,4025,3545,1101,1431,3377,1527,8393,8059,14490,17977,2763,2629,0,0,3622,3652,3975,4079,1279,1899,2866,2710,11725,13235,4503,4773,1389,1775,1400,1783,12627,11211,3309,2482,3260,3354,13973,11430,1407,1575,556,768,0,0,14090,14456,4466,7232,12308,8245,2493,3190,7542,9614,7116,7357,7170,7658,2835,3774,1221,965
1038_3x1025_3,0,0,0,358,0,0,0,0,0,0,1253,0,0,0,0,0,0,0,0,0,0,0,497,0,0,0,0,0,0,544,694,727,0,0,16608,3089,2949,47883,47684,13237,13810,94,109,190028,190667,953,3611,3289,339,206,5453,6984,0,0,1726,1657,3959,4099,7392,7581,5034,5201,28,10,0,0,0,0,82,0,4390,1870,1933,0,691,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4392,4090,3979,3274,2249,1416,9151,10111,4004,3292,0,0,4862,5265,3965,4663,1670,1836,2239,2457,3474,6016,5774,6780,2766,2265,0,0,5013,4197,0,0,14738,11379,5558,6141,2482,2415,4502,4734,1887,1906,16768,16801,7504,7556,4025,3545,1101,1431,3377,1527,8393,8059,14490,17977,2763,2629,0,0,3622,3652,3975,4079,1279,1899,2866,2710,11725,13235,4503,4773,1389,1775,1400,1783,12627,11211,3309,2482,3260,3354,13973,11430,1407,1575,556,768,0,0,14090,14456,4466,7232,12308,8245,2493,3190,7542,9614,7116,7357,7170,7658,2835,3774,1221,965
